TIMESTEP,MEAN,MINIMUM(K),MAXIMUM(K)
2006-05-13T00:00:00Z,292.61044,284.3,297.4
2006-05-14T00:00:00Z,289.90475,282.3,295.1
2006-05-15T00:00:00Z,290.5733,284.6,294.9
2006-05-16T00:00:00Z,289.19696,284.1,293.9
2006-05-17T00:00:00Z,291.3513,284.3,296.1
2006-05-18T00:00:00Z,293.1583,286.9,298.3
2006-05-19T00:00:00Z,288.6701,284.5,293.4
2006-05-20T00:00:00Z,287.13373,282,294.5
2006-05-21T00:00:00Z,285.4694,281.3,293.6
2006-05-22T00:00:00Z,283.53928,276.7,292.6
2006-05-23T00:00:00Z,285.68854,280,292.9
2006-05-24T00:00:00Z,291.824,286,295.4
2006-05-25T00:00:00Z,295.20474,290.2,299.5
2006-05-26T00:00:00Z,297.04297,292.3,301
2006-05-27T00:00:00Z,298.36343,292.8,302.6
2006-05-28T00:00:00Z,300.03287,294.4,303.2
2006-05-29T00:00:00Z,302.66565,291.8,306.4
2006-05-30T00:00:00Z,303.45154,294.4,307.3
2006-05-31T00:00:00Z,302.56006,291.9,306.5
2006-06-01T00:00:00Z,299.32703,292.1,304.6
2006-06-02T00:00:00Z,295.0437,289,301.5
2006-06-03T00:00:00Z,291.62488,285.6,298.3
2006-06-04T00:00:00Z,289.3055,282.8,297.4
2006-06-05T00:00:00Z,295.10577,287.9,300.3
2006-06-06T00:00:00Z,296.90598,290.8,301
2006-06-07T00:00:00Z,294.8455,286.4,300.4
2006-06-08T00:00:00Z,291.42484,284.9,297.9
2006-06-09T00:00:00Z,291.14352,283.6,298.2
2006-06-10T00:00:00Z,287.27344,281.1,297.3
2006-06-11T00:00:00Z,289.06616,284.3,297.8
2006-06-12T00:00:00Z,293.63235,288.4,299.1
2006-06-13T00:00:00Z,295.40186,290.5,300.6
2006-06-14T00:00:00Z,294.9011,289.3,300.5
2006-06-15T00:00:00Z,295.29395,289.5,299.5
2006-06-16T00:00:00Z,297.85962,292.4,301.8
2006-06-17T00:00:00Z,299.95956,293.4,305.7
2006-06-18T00:00:00Z,303.74225,295.1,308.1
2006-06-19T00:00:00Z,300.45007,295.1,306
2006-06-20T00:00:00Z,297.5858,292.3,304.1
2006-06-21T00:00:00Z,297.5574,290.8,302.3
2006-06-22T00:00:00Z,301.80295,295.3,306
2006-06-23T00:00:00Z,298.32776,293.1,304.4
2006-06-24T00:00:00Z,298.0094,292.8,301.2
2006-06-25T00:00:00Z,299.1645,293.6,303.3
2006-06-26T00:00:00Z,296.5863,291.2,300.1
2006-06-27T00:00:00Z,297.6516,291.8,302.1
2006-06-28T00:00:00Z,299.9755,294.2,303.9
2006-06-29T00:00:00Z,298.72763,293.8,304
2006-06-30T00:00:00Z,296.47583,290.1,301.5
2006-07-01T00:00:00Z,299.23474,293.3,302.4
2006-07-02T00:00:00Z,301.00296,295.4,306.1
2006-07-03T00:00:00Z,300.74884,295.4,304.6
2006-07-04T00:00:00Z,300.0365,295.5,306
2006-07-05T00:00:00Z,297.48795,292.8,302.6
2006-07-06T00:00:00Z,295.61523,290.4,300.6
2006-07-07T00:00:00Z,298.1183,293.4,301.5
2006-07-08T00:00:00Z,300.2227,295.8,303.7
2006-07-09T00:00:00Z,299.85602,295.5,303.2
2006-07-10T00:00:00Z,299.72565,295.3,303.1
2006-07-11T00:00:00Z,300.46768,294.7,305
2006-07-12T00:00:00Z,298.9504,294.3,304.3
2006-07-13T00:00:00Z,300.75912,295.7,304.1
2006-07-14T00:00:00Z,302.95184,298.4,306.1
2006-07-15T00:00:00Z,301.0168,296.5,305.4
2006-07-16T00:00:00Z,303.68094,298.6,307
2006-07-17T00:00:00Z,304.86627,298.9,308.8
2006-07-18T00:00:00Z,302.12527,297,309.2
2006-07-19T00:00:00Z,301.26645,296,304.7
2006-07-20T00:00:00Z,302.71652,296.1,307.3
2006-07-21T00:00:00Z,300.44104,296,305.3
2006-07-22T00:00:00Z,296.89978,292.3,303.8
2006-07-23T00:00:00Z,296.4209,290.5,303.6
2006-07-24T00:00:00Z,299.44296,294,303.5
2006-07-25T00:00:00Z,301.25543,295.9,304.9
2006-07-26T00:00:00Z,302.1441,297.1,306.4
2006-07-27T00:00:00Z,302.4129,297.8,305.9
2006-07-28T00:00:00Z,299.3747,293.9,305.9
2006-07-29T00:00:00Z,302.48257,296.7,307.3
2006-07-30T00:00:00Z,300.9631,294,306.8
2006-07-31T00:00:00Z,302.73337,297.6,306
2006-08-01T00:00:00Z,305.4574,297.8,309.5
2006-08-02T00:00:00Z,304.96484,298,310.4
2006-08-03T00:00:00Z,302.10916,296.5,310.2
2006-08-04T00:00:00Z,299.55792,294.2,306.3
2006-08-05T00:00:00Z,298.91937,292.2,305.2
2006-08-06T00:00:00Z,299.5654,293.3,303
2006-08-07T00:00:00Z,301.48862,296.5,305.8
2006-08-08T00:00:00Z,296.3889,290.6,303.7
2006-08-09T00:00:00Z,297.6382,292.7,302
2006-08-10T00:00:00Z,297.98926,291.4,303.4
2006-08-11T00:00:00Z,294.09024,288.4,301.6
2006-08-12T00:00:00Z,293.5318,287.5,299.8
2006-08-13T00:00:00Z,295.6181,289,301.2
2006-08-14T00:00:00Z,298.56427,292.7,303.7
2006-08-15T00:00:00Z,298.7706,293.1,303.5
2006-08-16T00:00:00Z,297.4775,292,302.3
2006-08-17T00:00:00Z,299.43805,294,303.1
2006-08-18T00:00:00Z,301.3111,296.4,304.2
2006-08-19T00:00:00Z,298.5252,293.6,303.3
2006-08-20T00:00:00Z,297.14172,290,305.5
2006-08-21T00:00:00Z,297.2794,292.3,302.1
2006-08-22T00:00:00Z,298.73953,293.3,302.3
2006-08-23T00:00:00Z,296.1777,288.8,303.8
2006-08-24T00:00:00Z,295.40372,288.1,301.2
2006-08-25T00:00:00Z,295.64816,289.8,301.6
2006-08-26T00:00:00Z,295.85767,289.9,301.5
2006-08-27T00:00:00Z,294.91006,287.2,300.9
2006-08-28T00:00:00Z,298.27423,292.9,301.8
2006-08-29T00:00:00Z,294.3256,289,298.6
2006-08-30T00:00:00Z,296.24936,291.5,300
2006-08-31T00:00:00Z,292.60614,287.2,297.1
2006-09-01T00:00:00Z,293.9982,288.9,297.2
2006-09-02T00:00:00Z,289.87674,285.3,297.5
2006-09-03T00:00:00Z,292.3658,287.2,298.9
2006-09-04T00:00:00Z,292.94943,286.9,299
2006-09-05T00:00:00Z,293.7349,289.5,296.7
2006-09-06T00:00:00Z,294.46664,289.8,299.2
2006-09-07T00:00:00Z,296.3503,291.2,299.4
2006-09-08T00:00:00Z,297.79114,292.9,300.9
2006-09-09T00:00:00Z,295.84308,291.5,301.6
2006-09-10T00:00:00Z,289.64474,282.8,297.4
2006-09-11T00:00:00Z,289.32092,283.5,294.3
2006-09-12T00:00:00Z,290.49643,285.6,294.7
2006-09-13T00:00:00Z,290.30374,284.2,296.8
2006-09-14T00:00:00Z,291.64624,287,296.2
2006-09-15T00:00:00Z,294.30014,289,297.6
2006-09-16T00:00:00Z,297.12097,291,300.1
2006-09-17T00:00:00Z,297.96487,293.1,301.3
2006-09-18T00:00:00Z,297.9251,292.6,301.5
2006-09-19T00:00:00Z,294.3865,289.2,300
2006-09-20T00:00:00Z,287.71512,282.2,296.3
2006-09-21T00:00:00Z,288.718,282.8,294.3
2006-09-22T00:00:00Z,290.94733,285.6,295.6
2006-09-23T00:00:00Z,294.51547,288.1,300
2006-09-24T00:00:00Z,294.6289,289.5,301.6
2006-09-25T00:00:00Z,289.24197,283.1,296
2006-09-26T00:00:00Z,290.15402,284,296.3
2006-09-27T00:00:00Z,292.3,286.9,296.2
2006-09-28T00:00:00Z,292.79242,285.8,297.4
2006-09-29T00:00:00Z,286.93265,283,295
2006-09-30T00:00:00Z,287.17728,281.7,293.7
2006-10-01T00:00:00Z,288.5809,282.2,295
2006-10-02T00:00:00Z,291.5268,284.8,295.8
2006-10-03T00:00:00Z,295.33063,288.2,300.2
2006-10-04T00:00:00Z,295.74692,288.3,300.7
2006-10-05T00:00:00Z,286.40262,280.3,296
2006-10-06T00:00:00Z,285.7925,280.3,290.2
2006-10-07T00:00:00Z,288.81522,283.5,292.4
2006-10-08T00:00:00Z,292.61594,287.7,296
2006-10-09T00:00:00Z,294.61682,288.1,299.2
2006-10-10T00:00:00Z,290.97552,284.9,298.4
2006-10-11T00:00:00Z,291.18585,285.1,295.5
2006-10-12T00:00:00Z,288.77615,284.4,295.4
2006-10-13T00:00:00Z,281.0541,276.1,290.9
2006-10-14T00:00:00Z,282.7169,277.1,289.7
2006-10-15T00:00:00Z,281.8566,276.6,287.9
2006-10-16T00:00:00Z,286.21414,279.9,289.6
2006-10-17T00:00:00Z,285.44644,278.5,291.4
2006-10-18T00:00:00Z,290.25015,285.1,296.2
2006-10-19T00:00:00Z,291.66934,285.2,295.7
2006-10-20T00:00:00Z,285.7016,280.5,294.8
2006-10-21T00:00:00Z,281.72916,274.3,287.4
2006-10-22T00:00:00Z,282.42148,275.3,290.2
2006-10-23T00:00:00Z,281.36328,275.7,289.9
2006-10-24T00:00:00Z,279.9796,276,286.4
2006-10-25T00:00:00Z,280.4391,274.5,287.2
2006-10-26T00:00:00Z,279.1526,273.9,285.4
2006-10-27T00:00:00Z,281.71,276.7,285.4
2006-10-28T00:00:00Z,284.44247,279.1,292.6
2006-10-29T00:00:00Z,279.5864,273.3,286.9
2006-10-30T00:00:00Z,283.59137,275.6,289.1
2006-10-31T00:00:00Z,288.76392,282.1,293.3
2006-11-01T00:00:00Z,285.294,280.1,293.5
2006-11-02T00:00:00Z,279.77917,274.2,289.6
2006-11-03T00:00:00Z,276.9067,270.9,284.5
2006-11-04T00:00:00Z,276.72748,270.4,282.8
2006-11-05T00:00:00Z,278.12308,272.3,283.4
2006-11-06T00:00:00Z,284.2319,277.3,289
2006-11-07T00:00:00Z,284.8809,278.9,289.3
2006-11-08T00:00:00Z,286.3505,281.3,292.4
2006-11-09T00:00:00Z,289.31287,284,294.6
2006-11-10T00:00:00Z,284.09436,278.9,289.8
2006-11-11T00:00:00Z,286.43607,278,292.1
2006-11-12T00:00:00Z,282.48456,276,293.2
2006-11-13T00:00:00Z,285.59885,279.2,290.8
2006-11-14T00:00:00Z,284.82327,280.9,290.8
2006-11-15T00:00:00Z,286.73035,282.4,293.2
2006-11-16T00:00:00Z,291.27914,286.1,295.7
2006-11-17T00:00:00Z,288.23932,282.6,291.9
2006-11-18T00:00:00Z,279.54712,273.2,286.6
2006-11-19T00:00:00Z,277.9423,271.6,284.1
2006-11-20T00:00:00Z,275.77112,270,283
2006-11-21T00:00:00Z,277.25125,271.7,283
2006-11-22T00:00:00Z,279.98947,276,284.5
2006-11-23T00:00:00Z,280.49188,274.2,285.5
2006-11-24T00:00:00Z,281.29343,275.1,287.7
2006-11-25T00:00:00Z,282.43875,276.5,287.6
2006-11-26T00:00:00Z,284.8962,280.2,289.6
2006-11-27T00:00:00Z,286.6473,281.8,290.1
2006-11-28T00:00:00Z,285.8382,277.5,291.3
2006-11-29T00:00:00Z,285.6818,279.9,292.3
2006-11-30T00:00:00Z,291.1295,283.8,295.3
2006-12-01T00:00:00Z,287.78333,280.8,294.2
2006-12-02T00:00:00Z,278.85327,273.2,287.8
2006-12-03T00:00:00Z,277.022,271.1,283.4
2006-12-04T00:00:00Z,274.14987,269.8,282.8
2006-12-05T00:00:00Z,271.95972,266.1,276.7
2006-12-06T00:00:00Z,276.25165,270.4,285.1
2006-12-07T00:00:00Z,276.16745,270.8,285.4
2006-12-08T00:00:00Z,270.06735,263.1,279.1
2006-12-09T00:00:00Z,274.29868,269.6,279.4
2006-12-10T00:00:00Z,279.23032,273.7,283.6
2006-12-11T00:00:00Z,277.9374,272.7,284.9
2006-12-12T00:00:00Z,279.16412,273.7,285.9
2006-12-13T00:00:00Z,281.82306,275.4,286.6
2006-12-14T00:00:00Z,283.1359,277.2,288.3
2006-12-15T00:00:00Z,282.8852,278.5,287
2006-12-16T00:00:00Z,279.13373,273.6,284.2
2006-12-17T00:00:00Z,282.40353,275.8,288.4
2006-12-18T00:00:00Z,281.16544,274.4,290
2006-12-19T00:00:00Z,275.5004,268.6,281.9
2006-12-20T00:00:00Z,277.48224,271.2,281.1
2006-12-21T00:00:00Z,278.92926,272.2,283.5
2006-12-22T00:00:00Z,277.96945,271.2,285.5
2006-12-23T00:00:00Z,281.90613,274.6,289.9
2006-12-24T00:00:00Z,279.04803,272.6,283.8
2006-12-25T00:00:00Z,279.95798,274.2,284.1
2006-12-26T00:00:00Z,278.01105,272.1,288.9
2006-12-27T00:00:00Z,274.79156,268.5,282.2
2006-12-28T00:00:00Z,277.27023,270.4,282.4
2006-12-29T00:00:00Z,274.7674,264.5,282.7
2006-12-30T00:00:00Z,275.2531,268.5,284.2
2006-12-31T00:00:00Z,274.698,268.2,281.7
2007-01-01T00:00:00Z,280.31277,273.7,287.7
2007-01-02T00:00:00Z,276.9631,272.6,284.9
2007-01-03T00:00:00Z,278.2927,272.2,283.1
2007-01-04T00:00:00Z,280.76147,275.3,286
2007-01-05T00:00:00Z,284.76605,278,289.6
2007-01-06T00:00:00Z,287.52002,279.3,295
2007-01-07T00:00:00Z,279.16254,273,285.3
2007-01-08T00:00:00Z,280.39517,274.9,289
2007-01-09T00:00:00Z,275.0774,269.6,281
2007-01-10T00:00:00Z,271.39917,266.6,279
2007-01-11T00:00:00Z,272.91986,267.7,279.3
2007-01-12T00:00:00Z,276.7227,273.2,282.2
2007-01-13T00:00:00Z,277.6772,273.7,285.2
2007-01-14T00:00:00Z,274.54987,269.2,283.7
2007-01-15T00:00:00Z,276.22293,267.7,288.7
2007-01-16T00:00:00Z,272.9284,265,287.4
2007-01-17T00:00:00Z,267.49698,258.7,273
2007-01-18T00:00:00Z,272.44592,266.8,280.9
2007-01-19T00:00:00Z,272.7834,267.6,281.1
2007-01-20T00:00:00Z,269.70215,264.9,276.3
2007-01-21T00:00:00Z,266.8303,259.3,273.8
2007-01-22T00:00:00Z,269.4236,263.6,276.1
2007-01-23T00:00:00Z,272.0271,265.6,276.4
2007-01-24T00:00:00Z,272.26,266.4,278.1
2007-01-25T00:00:00Z,266.91644,255.2,275.8
2007-01-26T00:00:00Z,261.44937,251.1,270.5
2007-01-27T00:00:00Z,269.98965,260.4,279.2
2007-01-28T00:00:00Z,270.3364,263.3,278.7
2007-01-29T00:00:00Z,265.55743,257,275
2007-01-30T00:00:00Z,268.26074,261.9,275.7
2007-01-31T00:00:00Z,269.3985,264.5,276.2
2007-02-01T00:00:00Z,271.5479,265.7,278.5
2007-02-02T00:00:00Z,273.35147,269.3,278.9
2007-02-03T00:00:00Z,270.32294,264.1,277.7
2007-02-04T00:00:00Z,264.88956,259.8,275
2007-02-05T00:00:00Z,262.21805,255.9,269.5
2007-02-06T00:00:00Z,264.24875,259.3,270.7
2007-02-07T00:00:00Z,265.57504,260.6,271.1
2007-02-08T00:00:00Z,266.62723,261,271.5
2007-02-09T00:00:00Z,266.3878,261.2,272.7
2007-02-10T00:00:00Z,268.3482,263.9,274.3
2007-02-11T00:00:00Z,268.82098,264.5,273.9
2007-02-12T00:00:00Z,269.45648,263.4,276.4
2007-02-13T00:00:00Z,264.17767,256.8,275.5
2007-02-14T00:00:00Z,266.01385,261,279
2007-02-15T00:00:00Z,262.7957,257.7,271.6
2007-02-16T00:00:00Z,268.01526,262.4,273.3
2007-02-17T00:00:00Z,270.35257,265.8,275.6
2007-02-18T00:00:00Z,268.297,263.8,275.2
2007-02-19T00:00:00Z,265.94818,258.2,273.4
2007-02-20T00:00:00Z,275.5754,269.5,281.7
2007-02-21T00:00:00Z,274.57758,269.2,282.2
2007-02-22T00:00:00Z,275.41602,270.9,281.2
2007-02-23T00:00:00Z,271.22458,265.7,277.5
2007-02-24T00:00:00Z,268.6912,263.4,277
2007-02-25T00:00:00Z,273.49286,267.7,279
2007-02-26T00:00:00Z,273.2527,268.5,277.5
2007-02-27T00:00:00Z,273.71677,269.2,278.8
2007-02-28T00:00:00Z,274.5432,269.5,281.3
2007-03-01T00:00:00Z,274.7273,270,281.8
2007-03-02T00:00:00Z,277.75137,272.3,289.8
2007-03-03T00:00:00Z,276.8428,272.9,285.6
2007-03-04T00:00:00Z,273.86786,269.6,282.1
2007-03-05T00:00:00Z,272.44412,267.2,280.1
2007-03-06T00:00:00Z,261.1915,252.6,274.2
2007-03-07T00:00:00Z,265.59775,259.6,272.8
2007-03-08T00:00:00Z,266.8425,258.8,275.3
2007-03-09T00:00:00Z,272.33054,264.5,279.8
2007-03-10T00:00:00Z,278.2997,273.4,286.2
2007-03-11T00:00:00Z,277.0821,272.1,286
2007-03-12T00:00:00Z,279.6005,274,286.5
2007-03-13T00:00:00Z,281.7612,275.7,288.7
2007-03-14T00:00:00Z,289.11826,279.5,297.4
2007-03-15T00:00:00Z,284.0957,278.5,294.4
2007-03-16T00:00:00Z,274.72986,269.5,281.5
2007-03-17T00:00:00Z,269.90353,264,281.9
2007-03-18T00:00:00Z,272.68073,266.4,278.9
2007-03-19T00:00:00Z,275.96448,271.1,282
2007-03-20T00:00:00Z,275.77252,270.6,282.9
2007-03-21T00:00:00Z,277.38333,270.9,285
2007-03-22T00:00:00Z,285.63632,278.5,292.3
2007-03-23T00:00:00Z,284.87183,277.8,294
2007-03-24T00:00:00Z,283.73236,277.4,289.2
2007-03-25T00:00:00Z,285.2965,277.1,291.3
2007-03-26T00:00:00Z,287.39645,278.9,298.6
2007-03-27T00:00:00Z,292.75784,283.1,300.1
2007-03-28T00:00:00Z,284.4999,278.1,291.6
2007-03-29T00:00:00Z,281.15195,275.1,286.5
2007-03-30T00:00:00Z,284.3097,277.4,291.6
2007-03-31T00:00:00Z,282.82898,276.8,287.7
2007-04-01T00:00:00Z,283.7325,278.6,292.6
2007-04-02T00:00:00Z,288.01694,279.7,295.3
2007-04-03T00:00:00Z,288.29904,280.9,294.7
2007-04-04T00:00:00Z,282.48438,275.3,289.3
2007-04-05T00:00:00Z,275.10272,269.6,284.9
2007-04-06T00:00:00Z,272.63538,267.2,282.6
2007-04-07T00:00:00Z,272.8438,267.8,283.5
2007-04-08T00:00:00Z,274.06543,268.7,282.8
2007-04-09T00:00:00Z,276.11426,270.4,284.9
2007-04-10T00:00:00Z,276.66858,270,284.8
2007-04-11T00:00:00Z,279.99225,272.9,284.7
2007-04-12T00:00:00Z,279.02237,272.1,288.7
2007-04-13T00:00:00Z,278.02185,272.8,285.5
2007-04-14T00:00:00Z,280.69604,274.2,287.6
2007-04-15T00:00:00Z,278.49976,273.7,286.8
2007-04-16T00:00:00Z,278.17307,272.9,285.5
2007-04-17T00:00:00Z,277.7726,272.3,285.3
2007-04-18T00:00:00Z,281.34186,276.3,285
2007-04-19T00:00:00Z,287.5042,282.4,291.2
2007-04-20T00:00:00Z,290.82715,284.1,294.2
2007-04-21T00:00:00Z,292.3319,285.3,297.1
2007-04-22T00:00:00Z,294.49442,287.7,298.3
2007-04-23T00:00:00Z,296.98898,285.2,302.2
2007-04-24T00:00:00Z,288.98462,283,296.9
2007-04-25T00:00:00Z,284.18967,280.2,293.2
2007-04-26T00:00:00Z,288.42178,282.5,292.3
2007-04-27T00:00:00Z,290.53796,282.9,295.5
2007-04-28T00:00:00Z,286.9058,282.5,293.6
2007-04-29T00:00:00Z,288.64124,280.6,294.1
2007-04-30T00:00:00Z,290.50543,283.6,299
2007-05-01T00:00:00Z,288.79837,282.1,296.9
2007-05-02T00:00:00Z,288.59573,282.1,293.5
2007-05-03T00:00:00Z,289.1893,282.4,294.1
2007-05-04T00:00:00Z,290.1212,283.1,294.5
2007-05-05T00:00:00Z,290.27643,282.9,295.4
2007-05-06T00:00:00Z,287.8226,282.2,293.3
2007-05-07T00:00:00Z,293.50232,289,296.2
2007-05-08T00:00:00Z,297.2637,289.7,300.3
2007-05-09T00:00:00Z,300.15765,290.3,303.1
2007-05-10T00:00:00Z,299.50674,290.4,303.8
2007-05-11T00:00:00Z,297.9359,290.9,301.6
2007-05-12T00:00:00Z,291.0641,283.4,299.1
2007-05-13T00:00:00Z,288.45154,282.3,294.3
2007-05-14T00:00:00Z,292.62097,287,296.5
2007-05-15T00:00:00Z,298.73282,290.3,303.5
2007-05-16T00:00:00Z,294.96402,286.4,303.8
2007-05-17T00:00:00Z,288.47977,281.1,296.3
2007-05-18T00:00:00Z,289.3821,282.3,293.1
2007-05-19T00:00:00Z,291.16428,283.7,296
2007-05-20T00:00:00Z,292.62128,287.3,298.2
2007-05-21T00:00:00Z,290.77545,285.1,295.8
2007-05-22T00:00:00Z,293.7257,288.4,298.2
2007-05-23T00:00:00Z,299.215,290.7,302.9
2007-05-24T00:00:00Z,302.1962,291.4,305.3
2007-05-25T00:00:00Z,302.8989,293.3,307
2007-05-26T00:00:00Z,296.47916,290.9,304.7
2007-05-27T00:00:00Z,298.66266,290.5,303.1
2007-05-28T00:00:00Z,296.1682,290.1,303.8
2007-05-29T00:00:00Z,295.6788,289.9,300.5
2007-05-30T00:00:00Z,299.93552,293.4,303.1
2007-05-31T00:00:00Z,301.6661,294.3,304.8
2007-06-01T00:00:00Z,301.4983,294,305.8
2007-06-02T00:00:00Z,301.26825,294.2,305.2
2007-06-03T00:00:00Z,300.18408,294,304.1
2007-06-04T00:00:00Z,295.9259,289.1,300.6
2007-06-05T00:00:00Z,295.8439,290.4,300.8
2007-06-06T00:00:00Z,288.89075,282.6,298.3
2007-06-07T00:00:00Z,296.05704,288.1,302.3
2007-06-08T00:00:00Z,303.57162,294.9,307.4
2007-06-09T00:00:00Z,297.41678,291.8,303.2
2007-06-10T00:00:00Z,297.4132,292.1,301.7
2007-06-11T00:00:00Z,298.87378,293.7,301.9
2007-06-12T00:00:00Z,301.14252,295.1,303.9
2007-06-13T00:00:00Z,299.34738,290.8,303.7
2007-06-14T00:00:00Z,296.51736,289.5,300.4
2007-06-15T00:00:00Z,298.4383,292.5,301.4
2007-06-16T00:00:00Z,298.9385,292.6,302.4
2007-06-17T00:00:00Z,299.23648,293.6,304.2
2007-06-18T00:00:00Z,299.75735,292.2,304.3
2007-06-19T00:00:00Z,303.1136,294.6,306.6
2007-06-20T00:00:00Z,296.4879,292.3,301.6
2007-06-21T00:00:00Z,296.93088,290.3,300.4
2007-06-22T00:00:00Z,293.05048,286.3,298.4
2007-06-23T00:00:00Z,291.7172,285.6,299.2
2007-06-24T00:00:00Z,296.8145,288.9,302.2
2007-06-25T00:00:00Z,301.04868,295.6,304.2
2007-06-26T00:00:00Z,304.26956,296.2,307.6
2007-06-27T00:00:00Z,303.21518,296.1,307.6
2007-06-28T00:00:00Z,300.0331,294.4,305.6
2007-06-29T00:00:00Z,294.35217,288.3,299.9
2007-06-30T00:00:00Z,294.86475,287.5,299.9
2007-07-01T00:00:00Z,291.80182,284.5,298.8
2007-07-02T00:00:00Z,293.64108,287.3,298.9
2007-07-03T00:00:00Z,296.81152,291.3,300.3
2007-07-04T00:00:00Z,295.01895,290.6,299.5
2007-07-05T00:00:00Z,298.53442,292.9,302.7
2007-07-06T00:00:00Z,297.23828,290.4,302.2
2007-07-07T00:00:00Z,298.72253,292,303.1
2007-07-08T00:00:00Z,301.4678,294.5,305.8
2007-07-09T00:00:00Z,304.38467,297.3,308
2007-07-10T00:00:00Z,304.1141,298.2,307.7
2007-07-11T00:00:00Z,301.09442,295.8,305.5
2007-07-12T00:00:00Z,297.18622,291.6,301.4
2007-07-13T00:00:00Z,296.19864,290.6,301.8
2007-07-14T00:00:00Z,296.75922,290.6,301.6
2007-07-15T00:00:00Z,298.02106,292.1,305.1
2007-07-16T00:00:00Z,298.085,291.7,303.2
2007-07-17T00:00:00Z,299.40692,293.3,303.7
2007-07-18T00:00:00Z,297.39322,288.9,302.4
2007-07-19T00:00:00Z,297.72174,291.4,304
2007-07-20T00:00:00Z,294.5057,288.3,302.2
2007-07-21T00:00:00Z,297.24338,291.5,303.9
2007-07-22T00:00:00Z,298.8986,293.5,302.2
2007-07-23T00:00:00Z,296.36328,289,301.9
2007-07-24T00:00:00Z,299.29007,295.3,303.8
2007-07-25T00:00:00Z,300.50995,296,304
2007-07-26T00:00:00Z,301.4244,296.8,304.8
2007-07-27T00:00:00Z,300.71362,295.8,304.9
2007-07-28T00:00:00Z,300.26193,293.8,304.6
2007-07-29T00:00:00Z,300.48203,294.2,303.8
2007-07-30T00:00:00Z,301.25183,295.5,304.8
2007-07-31T00:00:00Z,301.30533,296.2,304.5
2007-08-01T00:00:00Z,302.69397,297.2,305.8
2007-08-02T00:00:00Z,304.5379,299.2,307.5
2007-08-03T00:00:00Z,303.15756,298,307
2007-08-04T00:00:00Z,299.34622,293.4,306.2
2007-08-05T00:00:00Z,298.31567,292.1,303.2
2007-08-06T00:00:00Z,301.693,295.6,306.4
2007-08-07T00:00:00Z,301.65607,295.9,307.1
2007-08-08T00:00:00Z,301.8917,295.4,307.7
2007-08-09T00:00:00Z,299.3865,292.7,303.8
2007-08-10T00:00:00Z,296.96542,289.8,301.9
2007-08-11T00:00:00Z,299.91266,294.7,302.8
2007-08-12T00:00:00Z,301.3229,296.5,304.5
2007-08-13T00:00:00Z,299.081,293.5,303.8
2007-08-14T00:00:00Z,296.2156,289.7,300.9
2007-08-15T00:00:00Z,299.0932,292.8,303.8
2007-08-16T00:00:00Z,300.86307,295,305.9
2007-08-17T00:00:00Z,297.27222,290.3,301.7
2007-08-18T00:00:00Z,292.18542,286,300.2
2007-08-19T00:00:00Z,293.84552,286,299.2
2007-08-20T00:00:00Z,292.13046,284.5,298.7
2007-08-21T00:00:00Z,291.29794,282.9,296.7
2007-08-22T00:00:00Z,294.30215,286.9,302
2007-08-23T00:00:00Z,299.25906,293.8,303
2007-08-24T00:00:00Z,302.73935,296.6,305.9
2007-08-25T00:00:00Z,303.25735,297,308.1
2007-08-26T00:00:00Z,297.90918,293.3,303.9
2007-08-27T00:00:00Z,298.11902,292.9,302.7
2007-08-28T00:00:00Z,299.08273,293.8,302.4
2007-08-29T00:00:00Z,302.57132,296.3,306.8
2007-08-30T00:00:00Z,300.24802,295.5,305.2
2007-08-31T00:00:00Z,297.52744,292.9,303.1
2007-09-01T00:00:00Z,294.81158,287.9,299.3
2007-09-02T00:00:00Z,296.53354,291,300.8
2007-09-03T00:00:00Z,299.70068,294.5,303.7
2007-09-04T00:00:00Z,294.6139,287.9,301.4
2007-09-05T00:00:00Z,296.98813,289,303.8
2007-09-06T00:00:00Z,302.42322,295.9,307.8
2007-09-07T00:00:00Z,304.1688,296.7,309.1
2007-09-08T00:00:00Z,300.68335,295.9,306
2007-09-09T00:00:00Z,295.81866,289.2,304.3
2007-09-10T00:00:00Z,296.19025,291.1,301.8
2007-09-11T00:00:00Z,295.96744,291.4,300
2007-09-12T00:00:00Z,292.51007,287.2,298.7
2007-09-13T00:00:00Z,293.204,287.6,297.8
2007-09-14T00:00:00Z,296.79163,289.6,301.9
2007-09-15T00:00:00Z,289.97696,285.2,297.9
2007-09-16T00:00:00Z,288.68378,283.3,294.7
2007-09-17T00:00:00Z,290.57047,285.3,295.4
2007-09-18T00:00:00Z,293.09366,287.4,297.2
2007-09-19T00:00:00Z,296.48264,290.9,300.2
2007-09-20T00:00:00Z,298.1649,293.1,301.2
2007-09-21T00:00:00Z,300.1964,294.4,303.9
2007-09-22T00:00:00Z,299.85226,294.8,302.8
2007-09-23T00:00:00Z,293.91983,287.9,298.5
2007-09-24T00:00:00Z,298.3517,293.7,301.4
2007-09-25T00:00:00Z,302.22025,295.4,306.7
2007-09-26T00:00:00Z,300.4149,295.1,306.4
2007-09-27T00:00:00Z,297.98608,292.5,303.7
2007-09-28T00:00:00Z,292.60446,288.6,299.2
2007-09-29T00:00:00Z,292.0459,286.4,297.7
2007-09-30T00:00:00Z,292.6844,286.6,297.1
