TIMESTEP,MEAN(K),MINIMUM(K),MAXIMUM(K)
1986-10-19T00:00:00Z,272.09,267.1,278.4
1986-10-20T00:00:00Z,273.1362,269.1,281.2
1986-10-21T00:00:00Z,275.28674,270.5,282.1
1986-10-22T00:00:00Z,277.31454,271.7,283.9
1986-10-23T00:00:00Z,278.80005,270.9,284.9
1986-10-24T00:00:00Z,273.24405,266.2,281.1
1986-10-25T00:00:00Z,271.71927,266.3,279.3
1986-10-26T00:00:00Z,275.83505,269.5,282.7
1986-10-27T00:00:00Z,278.00156,271.2,286.3
1986-10-28T00:00:00Z,278.4601,272.9,284
1986-10-29T00:00:00Z,277.53406,272.5,283.3
1986-10-30T00:00:00Z,271.27103,264.1,281.1
1986-10-31T00:00:00Z,270.29672,264.5,277.1
1986-11-01T00:00:00Z,273.89606,268,281.5
1986-11-02T00:00:00Z,273.43146,266.6,282.3
1986-11-03T00:00:00Z,271.67908,265.7,278.8
1986-11-04T00:00:00Z,269.9308,262.2,280
1986-11-05T00:00:00Z,268.62662,261,278.3
1986-11-06T00:00:00Z,272.40594,266,279.8
1986-11-07T00:00:00Z,272.30328,266.8,278.3
1986-11-08T00:00:00Z,277.09204,271.8,282.2
1986-11-09T00:00:00Z,274.97815,268.9,285.8
1986-11-10T00:00:00Z,270.79105,265.1,276.2
1986-11-11T00:00:00Z,270.46176,265,276.7
1986-11-12T00:00:00Z,271.09213,265.2,277.3
1986-11-13T00:00:00Z,263.2344,254.6,270.2
1986-11-14T00:00:00Z,263.68665,254.8,269.8
1986-11-15T00:00:00Z,266.2761,260.5,275.1
1986-11-16T00:00:00Z,271.68658,266.7,278
1986-11-17T00:00:00Z,272.7364,268.1,279.2
1986-11-18T00:00:00Z,270.88516,264.4,279.9
1986-11-19T00:00:00Z,264.21725,257.9,272.8
1986-11-20T00:00:00Z,264.12613,258.2,273
1986-11-21T00:00:00Z,267.71082,261.3,274.4
1986-11-22T00:00:00Z,264.84583,258.1,273.5
1986-11-23T00:00:00Z,268.76547,263.3,276.4
1986-11-24T00:00:00Z,272.42465,266.7,279.7
1986-11-25T00:00:00Z,270.7518,265.7,276.7
1986-11-26T00:00:00Z,271.97623,266.7,278.5
1986-11-27T00:00:00Z,271.92184,266.6,278.6
1986-11-28T00:00:00Z,271.56824,267.5,278.4
1986-11-29T00:00:00Z,271.0695,264.1,277.4
1986-11-30T00:00:00Z,265.90482,258.1,272.9
1986-12-01T00:00:00Z,264.56778,257.6,271.6
1986-12-02T00:00:00Z,267.5656,261.9,275.4
1986-12-03T00:00:00Z,273.24176,267.3,282
1986-12-04T00:00:00Z,270.3924,264.8,276.2
1986-12-05T00:00:00Z,268.515,261.7,274.8
1986-12-06T00:00:00Z,267.53867,261.4,273.8
1986-12-07T00:00:00Z,268.94073,260.9,275.3
1986-12-08T00:00:00Z,265.0045,255.1,276.2
1986-12-09T00:00:00Z,265.48785,255.5,276.9
1986-12-10T00:00:00Z,267.73077,260.4,278.7
1986-12-11T00:00:00Z,266.48206,258.5,273.7
1986-12-12T00:00:00Z,266.8414,259.5,275.4
1986-12-13T00:00:00Z,259.92285,251.2,269
1986-12-14T00:00:00Z,260.16287,251.4,268.5
1986-12-15T00:00:00Z,268.61276,260.9,275.5
1986-12-16T00:00:00Z,269.17175,260.5,274.5
1986-12-17T00:00:00Z,270.2881,262.1,277.1
1986-12-18T00:00:00Z,271.8874,265.9,278.5
1986-12-19T00:00:00Z,268.82718,262.4,276.1
1986-12-20T00:00:00Z,267.89313,260.3,273.7
1986-12-21T00:00:00Z,266.18472,257.9,272.4
1986-12-22T00:00:00Z,265.6527,259.5,272
1986-12-23T00:00:00Z,267.43335,262.9,275.9
1986-12-24T00:00:00Z,268.48004,261.9,275.9
1986-12-25T00:00:00Z,270.87134,265.1,279.5
1986-12-26T00:00:00Z,269.09216,262.2,274.5
1986-12-27T00:00:00Z,268.31024,259.1,273.6
1986-12-28T00:00:00Z,267.3331,258.7,274.5
1986-12-29T00:00:00Z,267.2583,260.7,272.7
1986-12-30T00:00:00Z,268.86194,262.9,274.4
1986-12-31T00:00:00Z,267.44525,258.1,274.6
1987-01-01T00:00:00Z,266.5496,258.3,274.2
1987-01-02T00:00:00Z,267.6343,260.4,275.3
1987-01-03T00:00:00Z,261.4265,254.2,271.9
1987-01-04T00:00:00Z,259.44202,253.1,270.4
1987-01-05T00:00:00Z,259.985,254.4,271.1
1987-01-06T00:00:00Z,263.19302,257,271.4
1987-01-07T00:00:00Z,266.21414,259,274.8
1987-01-08T00:00:00Z,264.34412,255.3,273
1987-01-09T00:00:00Z,265.8952,258.2,273.8
1987-01-10T00:00:00Z,266.90512,259.9,275
1987-01-11T00:00:00Z,267.3476,260,274.5
1987-01-12T00:00:00Z,267.08078,259.2,274.5
1987-01-13T00:00:00Z,263.8842,256.4,273.5
1987-01-14T00:00:00Z,263.1537,255.7,273.3
1987-01-15T00:00:00Z,270.1356,264.2,277.2
1987-01-16T00:00:00Z,262.3208,251.2,274.8
1987-01-17T00:00:00Z,259.60687,247.3,271.7
1987-01-18T00:00:00Z,262.1813,252.8,269.9
1987-01-19T00:00:00Z,264.2895,254.4,274.6
1987-01-20T00:00:00Z,260.9105,251.2,273.3
1987-01-21T00:00:00Z,262.75616,253.8,273.3
1987-01-22T00:00:00Z,262.21066,254.6,272.2
1987-01-23T00:00:00Z,255.96912,249.3,267.6
1987-01-24T00:00:00Z,252.97812,244.4,263.8
1987-01-25T00:00:00Z,253.14787,247.5,263.9
1987-01-26T00:00:00Z,253.10042,245.2,265.6
1987-01-27T00:00:00Z,250.84558,244,264.6
1987-01-28T00:00:00Z,255.86348,250.6,265.7
1987-01-29T00:00:00Z,261.5861,254.6,269
1987-01-30T00:00:00Z,263.8041,254.7,272.3
1987-01-31T00:00:00Z,264.91626,258.5,271.9
1987-02-01T00:00:00Z,260.41275,254.9,269.9
1987-02-02T00:00:00Z,265.6718,259.3,273.1
1987-02-03T00:00:00Z,268.03024,262.4,274.1
1987-02-04T00:00:00Z,264.06674,253.7,273.7
1987-02-05T00:00:00Z,257.36908,247.3,269.8
1987-02-06T00:00:00Z,262.0724,255.9,271.5
1987-02-07T00:00:00Z,266.73264,261.9,274.1
1987-02-08T00:00:00Z,265.1266,259.1,273
1987-02-09T00:00:00Z,255.74988,246.7,268.7
1987-02-10T00:00:00Z,255.76143,247.2,267
1987-02-11T00:00:00Z,259.36246,249,270.9
1987-02-12T00:00:00Z,259.56796,247.4,272.5
1987-02-13T00:00:00Z,253.5999,241.2,268
1987-02-14T00:00:00Z,251.74113,239.4,266
1987-02-15T00:00:00Z,248.83241,239.5,262.1
1987-02-16T00:00:00Z,250.17633,243.3,260.4
1987-02-17T00:00:00Z,256.00015,246,268.1
1987-02-18T00:00:00Z,258.67044,249.5,270.7
1987-02-19T00:00:00Z,256.35858,247.1,268.1
1987-02-20T00:00:00Z,257.23236,247.9,268.9
1987-02-21T00:00:00Z,260.12054,253.4,270.7
1987-02-22T00:00:00Z,263.2884,254.9,273.2
1987-02-23T00:00:00Z,264.70438,255.8,271.9
1987-02-24T00:00:00Z,261.72772,253.8,270.6
1987-02-25T00:00:00Z,260.86462,253.9,271.4
1987-02-26T00:00:00Z,262.55164,254.7,271.3
1987-02-27T00:00:00Z,263.788,256.5,273.2
1987-02-28T00:00:00Z,265.84903,257.3,274.4
1987-03-01T00:00:00Z,270.04825,262.3,276.5
1987-03-02T00:00:00Z,268.54117,261,275.8
1987-03-03T00:00:00Z,266.21408,258.8,275
1987-03-04T00:00:00Z,265.04718,257.7,274.1
1987-03-05T00:00:00Z,265.79422,256.1,274
1987-03-06T00:00:00Z,265.5327,257.6,273.4
1987-03-07T00:00:00Z,271.3757,265.7,276.6
1987-03-08T00:00:00Z,273.11545,267.3,279.8
1987-03-09T00:00:00Z,258.35977,247.6,275.5
1987-03-10T00:00:00Z,254.99483,244.9,268.5
1987-03-11T00:00:00Z,257.06448,248.2,268.1
1987-03-12T00:00:00Z,263.51062,255.3,272.2
1987-03-13T00:00:00Z,266.73547,257.9,274.4
1987-03-14T00:00:00Z,266.84796,257.4,274.4
1987-03-15T00:00:00Z,266.9887,258.9,274.6
1987-03-16T00:00:00Z,266.15433,257.8,274.1
1987-03-17T00:00:00Z,265.82965,258.3,273.1
1987-03-18T00:00:00Z,265.6595,258.9,273.7
1987-03-19T00:00:00Z,266.53107,259.3,274.5
1987-03-20T00:00:00Z,268.35895,262.1,275.8
1987-03-21T00:00:00Z,268.66257,262.7,274.8
1987-03-22T00:00:00Z,271.5903,265.9,277.9
1987-03-23T00:00:00Z,273.51355,266.5,278.8
1987-03-24T00:00:00Z,274.13666,268.2,278.1
1987-03-25T00:00:00Z,274.63916,270.4,278.3
1987-03-26T00:00:00Z,275.8646,269.2,280.8
1987-03-27T00:00:00Z,275.31824,268.8,281.8
1987-03-28T00:00:00Z,276.7465,271.2,281
1987-03-29T00:00:00Z,276.8389,270,280.9
1987-03-30T00:00:00Z,277.5632,272.1,282.1
1987-03-31T00:00:00Z,271.1743,264,282.1
1987-04-01T00:00:00Z,268.41156,262.4,276.9
1987-04-02T00:00:00Z,269.3945,261.8,276.6
1987-04-03T00:00:00Z,271.67773,265.8,280.3
1987-04-04T00:00:00Z,273.36356,268,281.8
1987-04-05T00:00:00Z,276.34424,271.7,280.5
1987-04-06T00:00:00Z,276.2683,271.5,280
1987-04-07T00:00:00Z,276.79904,269.1,282.1
1987-04-08T00:00:00Z,274.89072,268,281.6
1987-04-09T00:00:00Z,274.4582,267.5,280.5
1987-04-10T00:00:00Z,274.58817,270.9,280.7
1987-04-11T00:00:00Z,278.25018,272.6,282.8
1987-04-12T00:00:00Z,279.41324,274.4,283.2
1987-04-13T00:00:00Z,277.61404,271.1,281.9
1987-04-14T00:00:00Z,275.52426,268.2,282.4
1987-04-15T00:00:00Z,278.45877,272.9,285.5
1987-04-16T00:00:00Z,275.83606,270.5,282.3
1987-04-17T00:00:00Z,278.23126,272.5,282.5
1987-04-18T00:00:00Z,279.83832,274.7,284.1
1987-04-19T00:00:00Z,283.63498,278.5,287.1
1987-04-20T00:00:00Z,284.42575,278.7,287.5
1987-04-21T00:00:00Z,282.9868,277.3,288.1
1987-04-22T00:00:00Z,278.29385,271.3,283
1987-04-23T00:00:00Z,278.59106,271.7,284.2
1987-04-24T00:00:00Z,274.43768,267.3,284.3
1987-04-25T00:00:00Z,271.76343,265.5,279.8
1987-04-26T00:00:00Z,273.94623,268.3,280.2
1987-04-27T00:00:00Z,274.2816,268.8,280
1987-04-28T00:00:00Z,273.4631,265.3,279.7
1987-04-29T00:00:00Z,272.36142,264.8,279
1987-04-30T00:00:00Z,274.65515,268.2,281.9
1987-05-01T00:00:00Z,272.5546,268.7,280.2
1987-05-02T00:00:00Z,274.33124,267.3,282.5
1987-05-03T00:00:00Z,275.47653,268.3,282.8
1987-05-04T00:00:00Z,273.39108,266.7,282.4
1987-05-05T00:00:00Z,276.17026,270.6,282.1
1987-05-06T00:00:00Z,277.69534,272.3,283.2
1987-05-07T00:00:00Z,276.87296,270.1,283.1
1987-05-08T00:00:00Z,275.43076,268.4,283.8
1987-05-09T00:00:00Z,275.90558,271.1,281.9
1987-05-10T00:00:00Z,281.80392,275.6,287.4
1987-05-11T00:00:00Z,283.01996,274.9,290.1
1987-05-12T00:00:00Z,277.7404,270.3,287.4
1987-05-13T00:00:00Z,275.35352,268.3,282.4
1987-05-14T00:00:00Z,278.09265,270.8,286.7
1987-05-15T00:00:00Z,278.2211,270.6,285.8
1987-05-16T00:00:00Z,275.5214,267.5,283.8
1987-05-17T00:00:00Z,280.36682,275.2,286.2
1987-05-18T00:00:00Z,281.37323,272.4,288.2
1987-05-19T00:00:00Z,279.22052,269.9,284.7
1987-05-20T00:00:00Z,280.1286,274.4,288.1
1987-05-21T00:00:00Z,280.54865,273.9,288.9
1987-05-22T00:00:00Z,285.7997,280.8,293.2
1987-05-23T00:00:00Z,287.18845,280.7,292.4
1987-05-24T00:00:00Z,283.46408,277.6,289.4
1987-05-25T00:00:00Z,282.71722,276.5,287.4
1987-05-26T00:00:00Z,284.49817,278.3,289.2
1987-05-27T00:00:00Z,284.14462,277.8,293.2
1987-05-28T00:00:00Z,287.44223,280.6,293.9
1987-05-29T00:00:00Z,292.15463,285.9,295.8
1987-05-30T00:00:00Z,291.4424,286.2,296.2
1987-05-31T00:00:00Z,290.61588,284.9,296
1987-06-01T00:00:00Z,289.57184,284,295.9
1987-06-02T00:00:00Z,289.6021,283.3,293.6
1987-06-03T00:00:00Z,288.1467,281.5,292.9
1987-06-04T00:00:00Z,285.59232,279.4,290.3
1987-06-05T00:00:00Z,282.10986,276.6,291.1
1987-06-06T00:00:00Z,280.2672,273.2,288.5
1987-06-07T00:00:00Z,281.23227,273.3,288.4
1987-06-08T00:00:00Z,286.79022,279.3,292.4
1987-06-09T00:00:00Z,281.43973,275.7,291.4
1987-06-10T00:00:00Z,279.05548,273.4,287.4
1987-06-11T00:00:00Z,279.08035,275.4,287.5
1987-06-12T00:00:00Z,284.18277,277.8,290.3
1987-06-13T00:00:00Z,288.09497,280,294.1
1987-06-14T00:00:00Z,287.39844,279.6,294.7
1987-06-15T00:00:00Z,286.98087,281.2,295.2
1987-06-16T00:00:00Z,285.17075,278.6,292.9
1987-06-17T00:00:00Z,283.20093,275.6,291.2
1987-06-18T00:00:00Z,284.19626,277.4,290.2
1987-06-19T00:00:00Z,286.0727,280.2,292.3
