TIMESTEP,MEAN,MINIMUM(mm),MAXIMUM(mm)
2008-01-25T00:00:00Z,0.45305726,0,4.6
2008-01-26T00:00:00Z,0.42698586,0,2.8
2008-01-27T00:00:00Z,0.077114925,0,1
2008-01-28T00:00:00Z,0.17723927,0,5.5
2008-01-29T00:00:00Z,3.4980247,0,11.6
2008-01-30T00:00:00Z,4.0951953,0,12.6
2008-01-31T00:00:00Z,0.09104376,0,1.9
2008-02-01T00:00:00Z,27.51354,9.9,53.3
2008-02-02T00:00:00Z,0.64274013,0,2.7
2008-02-03T00:00:00Z,0.22728926,0,3.3
2008-02-04T00:00:00Z,2.470853,0,10.6
2008-02-05T00:00:00Z,11.877235,0.3,29.8
2008-02-06T00:00:00Z,24.583157,0.5,50.5
2008-02-07T00:00:00Z,2.7390683,0,40.2
2008-02-08T00:00:00Z,0.24551825,0,2.1
2008-02-09T00:00:00Z,2.839661,0,8.2
2008-02-10T00:00:00Z,2.1692526,0,8
2008-02-11T00:00:00Z,0.3198869,0,6.9
2008-02-12T00:00:00Z,5.8961873,1,17.8
2008-02-13T00:00:00Z,14.755432,0.3,81.6
2008-02-14T00:00:00Z,0.2552895,0,5.2
2008-02-15T00:00:00Z,0.5802488,0,5.1
2008-02-16T00:00:00Z,0.802119,0,23.5
2008-02-17T00:00:00Z,8.150631,0.4,39.2
2008-02-18T00:00:00Z,4.2000074,0,18.1
2008-02-19T00:00:00Z,0.9358137,0,6.6
2008-02-20T00:00:00Z,0.21659218,0,2.6
2008-02-21T00:00:00Z,0.11575484,0,2.6
2008-02-22T00:00:00Z,4.8326173,0,21.2
2008-02-23T00:00:00Z,0.017441876,0,0.5
2008-02-24T00:00:00Z,0.001022561,0,0.3
2008-02-25T00:00:00Z,0.034076635,0,1.2
2008-02-26T00:00:00Z,11.705148,2.2,25.2
2008-02-27T00:00:00Z,1.2098088,0,4.6
2008-02-28T00:00:00Z,0.09065338,0,1
2008-02-29T00:00:00Z,3.3873718,0,11.1
2008-03-01T00:00:00Z,3.2602482,0,18
2008-03-02T00:00:00Z,0.11585708,0,3.2
2008-03-03T00:00:00Z,0.94482696,0,7.7
2008-03-04T00:00:00Z,17.509071,0.7,41
2008-03-05T00:00:00Z,15.579046,0.5,50.5
2008-03-06T00:00:00Z,0.0693857,0,1.8
2008-03-07T00:00:00Z,14.738001,4.6,64
2008-03-08T00:00:00Z,25.15444,6.9,62.6
2008-03-09T00:00:00Z,1.3062724,0,12.3
2008-03-10T00:00:00Z,0.084740154,0,1.8
2008-03-11T00:00:00Z,0.19283578,0,5
2008-03-12T00:00:00Z,1.2798725,0,9.9
2008-03-13T00:00:00Z,0.28835213,0,2.8
2008-03-14T00:00:00Z,3.5452223,0,12.7
2008-03-15T00:00:00Z,1.4710138,0,7.9
2008-03-16T00:00:00Z,0.6486834,0,4.7
2008-03-17T00:00:00Z,0.062320393,0,1.1
2008-03-18T00:00:00Z,2.105926,0,7.4
2008-03-19T00:00:00Z,19.950792,8,43.4
2008-03-20T00:00:00Z,2.058824,0,10
2008-03-21T00:00:00Z,0.068778455,0,1.3
2008-03-22T00:00:00Z,4.00E-04,0,0.4
2008-03-23T00:00:00Z,0,0,0
2008-03-24T00:00:00Z,5.48E-04,0,0.3
2008-03-25T00:00:00Z,1.7412943,0,8.1
2008-03-26T00:00:00Z,0.90145874,0,5
2008-03-27T00:00:00Z,5.431005,0,18.9
2008-03-28T00:00:00Z,6.7500825,0,16.2
2008-03-29T00:00:00Z,0.15087919,0,3.3
2008-03-30T00:00:00Z,0.18792097,0,5
2008-03-31T00:00:00Z,9.58125,0.7,20.6
2008-04-01T00:00:00Z,4.8714237,0,15.1
2008-04-02T00:00:00Z,0.2864742,0,10.1
2008-04-03T00:00:00Z,0.81327313,0,5.1
2008-04-04T00:00:00Z,11.756295,4.6,27
2008-04-05T00:00:00Z,0.77455616,0,7.2
2008-04-06T00:00:00Z,0.3326729,0,6.2
2008-04-07T00:00:00Z,0.010688199,0,1.2
2008-04-08T00:00:00Z,0,0,0
2008-04-09T00:00:00Z,0.06792928,0,1.2
2008-04-10T00:00:00Z,0.15684575,0,3
2008-04-11T00:00:00Z,13.357096,0.7,40
2008-04-12T00:00:00Z,4.291691,0,19.7
2008-04-13T00:00:00Z,1.2102584,0,13.2
2008-04-14T00:00:00Z,0.14501934,0,9
2008-04-15T00:00:00Z,0,0,0
2008-04-16T00:00:00Z,0,0,0
2008-04-17T00:00:00Z,0,0,0
2008-04-18T00:00:00Z,0,0,0
2008-04-19T00:00:00Z,1.49E-05,0,0.3
2008-04-20T00:00:00Z,0.055816542,0,3.5
2008-04-21T00:00:00Z,0.00261727,0,0.7
2008-04-22T00:00:00Z,0,0,0
2008-04-23T00:00:00Z,0.77125865,0,5.4
2008-04-24T00:00:00Z,0.022411132,0,1.8
2008-04-25T00:00:00Z,0.010375514,0,0.7
2008-04-26T00:00:00Z,8.475411,0,33.8
2008-04-27T00:00:00Z,0.2941605,0,2.8
2008-04-28T00:00:00Z,19.950851,4.9,46.5
2008-04-29T00:00:00Z,1.888665,0,17.7
2008-04-30T00:00:00Z,0.05290479,0,3.5
2008-05-01T00:00:00Z,1.2435002,0,5.7
2008-05-02T00:00:00Z,3.2967188,0,11.6
2008-05-03T00:00:00Z,6.107973,0,24.3
2008-05-04T00:00:00Z,2.4889526,0,12.9
2008-05-05T00:00:00Z,0.03889861,0,1.8
2008-05-06T00:00:00Z,0.005176215,0,0.6
2008-05-07T00:00:00Z,3.9122987,0,10.9
2008-05-08T00:00:00Z,0.33694252,0,2.9
2008-05-09T00:00:00Z,2.5111523,0,32.3
2008-05-10T00:00:00Z,0.07028433,0,1.7
2008-05-11T00:00:00Z,0.5281502,0,7
2008-05-12T00:00:00Z,0.46672204,0,14.9
2008-05-13T00:00:00Z,0,0,0
2008-05-14T00:00:00Z,1.3668908,0,12.3
2008-05-15T00:00:00Z,0.91181463,0,4.1
2008-05-16T00:00:00Z,5.6936655,0,35.9
2008-05-17T00:00:00Z,3.288551,0,9.6
2008-05-18T00:00:00Z,4.570604,0,12.2
2008-05-19T00:00:00Z,1.760475,0,11.4
2008-05-20T00:00:00Z,0.6288658,0,13.8
2008-05-21T00:00:00Z,1.6900331,0,6
2008-05-22T00:00:00Z,3.1809123,0,10.2
2008-05-23T00:00:00Z,0.8511551,0,8
2008-05-24T00:00:00Z,0.00200665,0,0.8
2008-05-25T00:00:00Z,0,0,0
2008-05-26T00:00:00Z,2.0657182,0,14.6
2008-05-27T00:00:00Z,1.1358874,0,19.2
2008-05-28T00:00:00Z,0,0,0
2008-05-29T00:00:00Z,0.010746243,0,0.6
2008-05-30T00:00:00Z,0.8543209,0,7
2008-05-31T00:00:00Z,11.223351,1.8,47.5
2008-06-01T00:00:00Z,0.76609665,0,5.4
2008-06-02T00:00:00Z,0.38755846,0,6.9
2008-06-03T00:00:00Z,2.2808185,0,11.4
2008-06-04T00:00:00Z,2.4032586,0,29.1
2008-06-05T00:00:00Z,5.6869593,0,29.4
2008-06-06T00:00:00Z,9.67545,0,49
2008-06-07T00:00:00Z,0.8167316,0,9.5
2008-06-08T00:00:00Z,2.7226276,0,16.5
2008-06-09T00:00:00Z,1.7603576,0,29.9
2008-06-10T00:00:00Z,9.530474,0,26.5
2008-06-11T00:00:00Z,0.11253003,0,4.3
2008-06-12T00:00:00Z,0.001079689,0,0.8
2008-06-13T00:00:00Z,1.9424758,0,21.9
2008-06-14T00:00:00Z,7.713862,0,37.5
2008-06-15T00:00:00Z,2.2537737,0,12.7
2008-06-16T00:00:00Z,8.381462,0,28.9
2008-06-17T00:00:00Z,1.7010462,0,11.9
2008-06-18T00:00:00Z,4.2877936,0,12.1
2008-06-19T00:00:00Z,1.8669368,0,22.5
2008-06-20T00:00:00Z,4.0194583,0.3,15.2
2008-06-21T00:00:00Z,2.899776,0,22.9
2008-06-22T00:00:00Z,4.629108,0,19.5
2008-06-23T00:00:00Z,8.633424,0.3,41.2
2008-06-24T00:00:00Z,1.0914677,0,9.9
2008-06-25T00:00:00Z,0.106660455,0,3.3
2008-06-26T00:00:00Z,3.3892562,0,10.2
2008-06-27T00:00:00Z,1.3434296,0,10.8
2008-06-28T00:00:00Z,10.502389,0,46.6
2008-06-29T00:00:00Z,7.7370157,0,21.9
2008-06-30T00:00:00Z,1.2129403,0,10.1
2008-07-01T00:00:00Z,4.7093725,0,23.5
2008-07-02T00:00:00Z,1.0978044,0,18.6
2008-07-03T00:00:00Z,6.8789363,0,14.9
2008-07-04T00:00:00Z,0.57051784,0,21
2008-07-05T00:00:00Z,1.2643665,0,21.2
2008-07-06T00:00:00Z,0.19888219,0,6.6
2008-07-07T00:00:00Z,0.9514449,0,12.7
2008-07-08T00:00:00Z,1.0634533,0,14.8
2008-07-09T00:00:00Z,3.5864632,0,17.2
2008-07-10T00:00:00Z,0.029473878,0,1.2
2008-07-11T00:00:00Z,1.157013,0,8.9
2008-07-12T00:00:00Z,0.59186524,0,8.4
2008-07-13T00:00:00Z,21.801886,0,49.4
2008-07-14T00:00:00Z,0.963533,0,15
2008-07-15T00:00:00Z,0.015528148,0,2.7
2008-07-16T00:00:00Z,4.940722,0,23.5
2008-07-17T00:00:00Z,2.3889253,0,18.6
2008-07-18T00:00:00Z,2.5699291,0,28.8
2008-07-19T00:00:00Z,2.642232,0,13.4
2008-07-20T00:00:00Z,17.812761,0,49.5
2008-07-21T00:00:00Z,4.196669,0,21.5
2008-07-22T00:00:00Z,6.1684847,0,25
2008-07-23T00:00:00Z,24.545574,0.4,108.1
2008-07-24T00:00:00Z,14.717264,0.6,37.3
2008-07-25T00:00:00Z,0.019694537,0,2.5
2008-07-26T00:00:00Z,9.306488,0,35.7
2008-07-27T00:00:00Z,4.3339195,0,45.7
2008-07-28T00:00:00Z,2.1364975,0,19.3
2008-07-29T00:00:00Z,0.22843754,0,5.4
2008-07-30T00:00:00Z,2.3151033,0,14.1
2008-07-31T00:00:00Z,1.696984,0,32.5
2008-08-01T00:00:00Z,0.35264346,0,9.9
2008-08-02T00:00:00Z,9.6139345,1.5,21.8
2008-08-03T00:00:00Z,2.1209242,0,12.2
2008-08-04T00:00:00Z,0.6360841,0,6.2
2008-08-05T00:00:00Z,7.369634,0,33.2
2008-08-06T00:00:00Z,10.549232,0,53.7
2008-08-07T00:00:00Z,5.97624,0,32.4
2008-08-08T00:00:00Z,7.027491,0,26.3
2008-08-09T00:00:00Z,2.757402,0,20.9
2008-08-10T00:00:00Z,8.579607,0,27
2008-08-11T00:00:00Z,11.424735,0,45.1
2008-08-12T00:00:00Z,1.0489473,0,7.8
2008-08-13T00:00:00Z,3.0290105,0,17.2
2008-08-14T00:00:00Z,1.2693695,0,21.9
2008-08-15T00:00:00Z,2.9011211,0,32.9
2008-08-16T00:00:00Z,0.8899273,0,5.5
2008-08-17T00:00:00Z,0.04098103,0,3.2
2008-08-18T00:00:00Z,9.182226,0,33.5
2008-08-19T00:00:00Z,3.8493557,0,27.9
2008-08-20T00:00:00Z,0.022342544,0,1.2
2008-08-21T00:00:00Z,0.35958096,0,14.7
2008-08-22T00:00:00Z,0.096910335,0,4.7
2008-08-23T00:00:00Z,0.014535504,0,2.5
2008-08-24T00:00:00Z,3.7985454,0,26.2
2008-08-25T00:00:00Z,5.0913157,0,24.9
2008-08-26T00:00:00Z,1.0148802,0,13.6
2008-08-27T00:00:00Z,0.04816951,0,3.7
2008-08-28T00:00:00Z,2.5122843,0,19.1
2008-08-29T00:00:00Z,2.5609186,0,10.2
2008-08-30T00:00:00Z,1.2077222,0,19.7
2008-08-31T00:00:00Z,0.010408782,0,1.2
2008-09-01T00:00:00Z,0,0,0
2008-09-02T00:00:00Z,0.01603391,0,1.9
2008-09-03T00:00:00Z,0.27681777,0,13.2
2008-09-04T00:00:00Z,0.014842462,0,1.3
2008-09-05T00:00:00Z,0.8391592,0,13.2
2008-09-06T00:00:00Z,18.343998,0,128.7
2008-09-07T00:00:00Z,1.2791978,0,12
2008-09-08T00:00:00Z,0.12018622,0,7.9
2008-09-09T00:00:00Z,12.627475,0.3,40.9
2008-09-10T00:00:00Z,0.028528865,0,2.2
2008-09-11T00:00:00Z,0.002805114,0,0.8
2008-09-12T00:00:00Z,12.080514,2,28.4
2008-09-13T00:00:00Z,6.36136,0,49.7
2008-09-14T00:00:00Z,6.620434,0,24.2
2008-09-15T00:00:00Z,1.0520486,0,4.9
2008-09-16T00:00:00Z,0.03430076,0,1.3
2008-09-17T00:00:00Z,0.16891146,0,4.1
2008-09-18T00:00:00Z,0.06758805,0,3.3
2008-09-19T00:00:00Z,0.024227364,0,2.8
2008-09-20T00:00:00Z,0.19343935,0,6.4
2008-09-21T00:00:00Z,0.36338088,0,6.8
2008-09-22T00:00:00Z,0.14590985,0,5.1
2008-09-23T00:00:00Z,0.04970321,0,5.5
2008-09-24T00:00:00Z,0.005860737,0,0.5
2008-09-25T00:00:00Z,1.1406806,0,30.4
2008-09-26T00:00:00Z,8.022428,0,51.4
2008-09-27T00:00:00Z,6.016008,0,50.8
2008-09-28T00:00:00Z,8.975427,0,45
2008-09-29T00:00:00Z,0.09143639,0,9.7
2008-09-30T00:00:00Z,4.1914663,0,13.5
2008-10-01T00:00:00Z,7.466085,0,45.1
2008-10-02T00:00:00Z,6.2184324,0,24.3
2008-10-03T00:00:00Z,3.3241549,0,21.5
2008-10-04T00:00:00Z,0.19844748,0,3.5
2008-10-05T00:00:00Z,0.541848,0,8.1
2008-10-06T00:00:00Z,0.8833304,0,4.9
2008-10-07T00:00:00Z,0.02911288,0,2.2
2008-10-08T00:00:00Z,6.1089473,0,18.3
2008-10-09T00:00:00Z,0.23985079,0,7.4
2008-10-10T00:00:00Z,0.024696149,0,3.1
2008-10-11T00:00:00Z,0.022535292,0,3.3
2008-10-12T00:00:00Z,0.014432841,0,2.9
2008-10-13T00:00:00Z,0.03762417,0,1.9
2008-10-14T00:00:00Z,0.04747928,0,2.3
2008-10-15T00:00:00Z,1.790493,0,25
2008-10-16T00:00:00Z,14.002871,0,40.4
2008-10-17T00:00:00Z,0.086482845,0,3.4
2008-10-18T00:00:00Z,0.055606533,0,3.4
2008-10-19T00:00:00Z,0.011954964,0,1.2
2008-10-20T00:00:00Z,0.3951692,0,6.9
2008-10-21T00:00:00Z,8.273922,0,25.7
2008-10-22T00:00:00Z,0.4372012,0,4.5
2008-10-23T00:00:00Z,0.032372553,0,2.1
2008-10-24T00:00:00Z,0.49685276,0,8.2
2008-10-25T00:00:00Z,37.776775,7.6,124.1
2008-10-26T00:00:00Z,1.1187546,0,9.7
2008-10-27T00:00:00Z,4.939603,0,22.1
2008-10-28T00:00:00Z,22.302889,0.4,53.7
2008-10-29T00:00:00Z,1.8350335,0,11.9
2008-10-30T00:00:00Z,0.10077337,0,3.2
2008-10-31T00:00:00Z,0.005150242,0,1.2
2008-11-01T00:00:00Z,0.01856381,0,4.4
2008-11-02T00:00:00Z,0,0,0
2008-11-03T00:00:00Z,0.16717432,0,4.4
2008-11-04T00:00:00Z,0.4679241,0,13.7
2008-11-05T00:00:00Z,0.47918004,0,9.6
2008-11-06T00:00:00Z,0.74436826,0,20.5
2008-11-07T00:00:00Z,0.1821735,0,3.5
2008-11-08T00:00:00Z,4.6429462,0.6,14.6
2008-11-09T00:00:00Z,1.8828521,0,20.8
2008-11-10T00:00:00Z,2.6548462,0,17.8
2008-11-11T00:00:00Z,4.6515064,0,19.3
2008-11-12T00:00:00Z,1.2267131,0,12
2008-11-13T00:00:00Z,4.6104364,0.6,14.9
2008-11-14T00:00:00Z,0.15569492,0,3.9
2008-11-15T00:00:00Z,19.746706,5.1,45.2
2008-11-16T00:00:00Z,3.164147,0,22.5
2008-11-17T00:00:00Z,1.2829877,0,13.9
2008-11-18T00:00:00Z,0.59552425,0,5.5
2008-11-19T00:00:00Z,0.16736548,0,3.4
2008-11-20T00:00:00Z,0.35925677,0,8.9
2008-11-21T00:00:00Z,0.6413704,0,4.9
2008-11-22T00:00:00Z,0.42927286,0,5.2
2008-11-23T00:00:00Z,0.024346694,0,0.8
2008-11-24T00:00:00Z,6.1948447,0.9,15.8
2008-11-25T00:00:00Z,8.787875,0,25.9
2008-11-26T00:00:00Z,3.1788428,0,28.3
2008-11-27T00:00:00Z,0.539816,0,10.2
2008-11-28T00:00:00Z,1.2183384,0,8.8
2008-11-29T00:00:00Z,0.18317142,0,3.5
2008-11-30T00:00:00Z,10.368081,1.9,24.9
2008-12-01T00:00:00Z,3.9252117,0,14.5
2008-12-02T00:00:00Z,6.6749005,0,24.4
2008-12-03T00:00:00Z,0.12487597,0,2.7
2008-12-04T00:00:00Z,1.8894316,0,6
2008-12-05T00:00:00Z,0.727951,0,7.7
2008-12-06T00:00:00Z,0.6503639,0,4.4
2008-12-07T00:00:00Z,1.397368,0,7.3
2008-12-08T00:00:00Z,0.08845631,0,0.8
2008-12-09T00:00:00Z,8.002965,0,26.2
2008-12-10T00:00:00Z,10.815742,2,30.1
2008-12-11T00:00:00Z,18.043621,0,75.4
2008-12-12T00:00:00Z,9.483809,0,43.1
2008-12-13T00:00:00Z,0.001768316,0,0.5
2008-12-14T00:00:00Z,0.82039535,0,4.4
2008-12-15T00:00:00Z,4.5910006,0,16.4
2008-12-16T00:00:00Z,3.3566372,0,11.8
2008-12-17T00:00:00Z,6.8999786,1.2,31.5
2008-12-18T00:00:00Z,0.045080144,0,3.2
2008-12-19T00:00:00Z,14.481618,0.6,26
2008-12-20T00:00:00Z,0.4646733,0,3.9
2008-12-21T00:00:00Z,8.837911,1.3,21.5
2008-12-22T00:00:00Z,0.64491034,0,4.7
2008-12-23T00:00:00Z,0.62462795,0,5.2
2008-12-24T00:00:00Z,13.961018,1.8,37.9
2008-12-25T00:00:00Z,0.37340453,0,2.8
2008-12-26T00:00:00Z,1.2177483,0,9.8
2008-12-27T00:00:00Z,10.963236,0,31
2008-12-28T00:00:00Z,0.394651,0,2.3
2008-12-29T00:00:00Z,0.33924714,0,2.2
2008-12-30T00:00:00Z,1.0948195,0,5.8
2008-12-31T00:00:00Z,7.040713,0,22.5
2009-01-01T00:00:00Z,0.008923064,0,0.4
2009-01-02T00:00:00Z,0.92551297,0,16.8
2009-01-03T00:00:00Z,0.2644199,0,12
2009-01-04T00:00:00Z,0.95264274,0,8.2
2009-01-05T00:00:00Z,0.17069723,0,2
2009-01-06T00:00:00Z,3.2382488,0,9.6
2009-01-07T00:00:00Z,13.573919,3.3,40.4
2009-01-08T00:00:00Z,1.774303,0,8.9
2009-01-09T00:00:00Z,0.19966476,0,3.9
2009-01-10T00:00:00Z,5.3230762,0,13
2009-01-11T00:00:00Z,2.4976482,0,8.3
2009-01-12T00:00:00Z,0.20555022,0,2
2009-01-13T00:00:00Z,1.5956881,0,7.6
2009-01-14T00:00:00Z,0.19868761,0,2.3
2009-01-15T00:00:00Z,0.44989973,0,2.7
2009-01-16T00:00:00Z,0.16966446,0,3.8
2009-01-17T00:00:00Z,1.0805712,0,10.2
2009-01-18T00:00:00Z,3.0352223,0,10.4
2009-01-19T00:00:00Z,0.5002673,0,10.8
2009-01-20T00:00:00Z,0.15016668,0,1.3
2009-01-21T00:00:00Z,0.1623092,0,2.6
2009-01-22T00:00:00Z,0.24051183,0,2.5
2009-01-23T00:00:00Z,0.26339278,0,4.1
2009-01-24T00:00:00Z,0.3893358,0,7.9
2009-01-25T00:00:00Z,0.109866396,0,3.4
2009-01-26T00:00:00Z,0.13035646,0,2.8
2009-01-27T00:00:00Z,0.78115445,0,5.6
2009-01-28T00:00:00Z,16.21464,5.3,39.4
2009-01-29T00:00:00Z,0.38249642,0,3.8
2009-01-30T00:00:00Z,1.1213232,0,7.7
2009-01-31T00:00:00Z,0.19646488,0,3.5
2009-02-01T00:00:00Z,0.10165326,0,2.4
2009-02-02T00:00:00Z,0.17606851,0,2.5
2009-02-03T00:00:00Z,0.62012476,0,11
2009-02-04T00:00:00Z,0.0689527,0,0.8
2009-02-05T00:00:00Z,0.025296217,0,1
2009-02-06T00:00:00Z,0.0228372,0,0.8
2009-02-07T00:00:00Z,0.063928746,0,2.2
2009-02-08T00:00:00Z,0.3365768,0,3.2
2009-02-09T00:00:00Z,0.001423396,0,0.3
2009-02-10T00:00:00Z,0.02959169,0,2.3
2009-02-11T00:00:00Z,6.5756254,0,20.3
2009-02-12T00:00:00Z,10.127572,0,26.8
2009-02-13T00:00:00Z,0.31400776,0,5.4
2009-02-14T00:00:00Z,0.021079509,0,0.9
2009-02-15T00:00:00Z,0.007751575,0,0.7
2009-02-16T00:00:00Z,0,0,0
2009-02-17T00:00:00Z,0,0,0
2009-02-18T00:00:00Z,5.6767597,0.8,17.4
2009-02-19T00:00:00Z,2.579208,0,12.3
2009-02-20T00:00:00Z,1.1533852,0,6.2
2009-02-21T00:00:00Z,0.47559258,0,3.7
2009-02-22T00:00:00Z,3.1070738,0,32
2009-02-23T00:00:00Z,0.5699142,0,15.5
2009-02-24T00:00:00Z,0.21462561,0,6.1
2009-02-25T00:00:00Z,0.04998957,0,1
2009-02-26T00:00:00Z,0.6733586,0,3.4
2009-02-27T00:00:00Z,9.3751745,0.7,26
2009-02-28T00:00:00Z,0.003606965,0,0.6
2009-03-01T00:00:00Z,0.3367897,0,9.3
2009-03-02T00:00:00Z,1.3782426,0,10.7
2009-03-03T00:00:00Z,0.002376156,0,0.3
2009-03-04T00:00:00Z,3.29E-04,0,0.3
2009-03-05T00:00:00Z,0.030850668,0,1.2
2009-03-06T00:00:00Z,0.2084441,0,1.1
2009-03-07T00:00:00Z,14.603876,0,44.2
2009-03-08T00:00:00Z,10.161295,0,42.9
2009-03-09T00:00:00Z,9.395149,0.3,26.6
2009-03-10T00:00:00Z,5.670462,0,19.7
2009-03-11T00:00:00Z,4.820438,0,16.5
2009-03-12T00:00:00Z,0.037127413,0,1.6
2009-03-13T00:00:00Z,0,0,0
2009-03-14T00:00:00Z,0,0,0
2009-03-15T00:00:00Z,0,0,0
2009-03-16T00:00:00Z,0,0,0
2009-03-17T00:00:00Z,0,0,0
2009-03-18T00:00:00Z,4.6063094,0,17.9
2009-03-19T00:00:00Z,1.5521424,0,8.7
2009-03-20T00:00:00Z,0.053148508,0,1.7
2009-03-21T00:00:00Z,0,0,0
2009-03-22T00:00:00Z,0.050715428,0,0.8
2009-03-23T00:00:00Z,0,0,0
2009-03-24T00:00:00Z,0,0,0
2009-03-25T00:00:00Z,0.10023203,0,4.1
2009-03-26T00:00:00Z,6.4368796,1.5,16.3
2009-03-27T00:00:00Z,0.011074,0,0.4
2009-03-28T00:00:00Z,0.08847608,0,3.5
2009-03-29T00:00:00Z,11.362955,3.2,26.8
2009-03-30T00:00:00Z,1.7316066,0,8.2
2009-03-31T00:00:00Z,0.001265663,0,0.4
2009-04-01T00:00:00Z,2.750736,0,9.8
2009-04-02T00:00:00Z,0.043013185,0,4.8
2009-04-03T00:00:00Z,14.643063,4.9,36.2
2009-04-04T00:00:00Z,5.2326064,0,27.2
2009-04-05T00:00:00Z,0.11940759,0,1.5
2009-04-06T00:00:00Z,7.6619954,1.4,21.1
2009-04-07T00:00:00Z,1.414025,0,9.7
2009-04-08T00:00:00Z,0.3311101,0,3.7
2009-04-09T00:00:00Z,2.77E-04,0,0.4
2009-04-10T00:00:00Z,1.7989421,0,12.8
2009-04-11T00:00:00Z,0.8003656,0,23.9
2009-04-12T00:00:00Z,0,0,0
2009-04-13T00:00:00Z,0.001119497,0,0.3
2009-04-14T00:00:00Z,0.25389817,0,9.4
2009-04-15T00:00:00Z,0.6084667,0,13.7
2009-04-16T00:00:00Z,0,0,0
2009-04-17T00:00:00Z,0,0,0
2009-04-18T00:00:00Z,1.0853958,0,7.7
2009-04-19T00:00:00Z,0.013592219,0,1.5
2009-04-20T00:00:00Z,9.065066,1.2,40
2009-04-21T00:00:00Z,5.40135,0,21.7
2009-04-22T00:00:00Z,1.3972498,0,6.8
2009-04-23T00:00:00Z,1.0689136,0,5.1
2009-04-24T00:00:00Z,0.78828645,0,7.8
2009-04-25T00:00:00Z,1.3985058,0,10.9
2009-04-26T00:00:00Z,0.14624797,0,3
2009-04-27T00:00:00Z,0.02440817,0,2.5
2009-04-28T00:00:00Z,3.6946595,0,13.4
2009-04-29T00:00:00Z,0.024144344,0,1.4
2009-04-30T00:00:00Z,3.592132,0,12.7
2009-05-01T00:00:00Z,7.584574,0.7,23
2009-05-02T00:00:00Z,0.5678991,0,4.9
2009-05-03T00:00:00Z,0.43765646,0,13.7
2009-05-04T00:00:00Z,0.56350964,0,16.9
2009-05-05T00:00:00Z,2.063628,0,15
2009-05-06T00:00:00Z,8.208461,0,27.6
2009-05-07T00:00:00Z,6.9980454,0,32.5
2009-05-08T00:00:00Z,2.9704309,0,16.1
2009-05-09T00:00:00Z,9.226324,0,36.9
2009-05-10T00:00:00Z,0.7354947,0,6.3
2009-05-11T00:00:00Z,5.96E-04,0,0.5
2009-05-12T00:00:00Z,0.014585238,0,1.7
2009-05-13T00:00:00Z,0.1894108,0,2
2009-05-14T00:00:00Z,8.188413,0.7,27.3
2009-05-15T00:00:00Z,0.09252762,0,3.4
2009-05-16T00:00:00Z,21.413729,0.3,51.6
2009-05-17T00:00:00Z,0.82524794,0,17.4
2009-05-18T00:00:00Z,0.003849476,0,0.5
2009-05-19T00:00:00Z,0,0,0
2009-05-20T00:00:00Z,0.01893679,0,0.6
2009-05-21T00:00:00Z,0,0,0
2009-05-22T00:00:00Z,0,0,0
2009-05-23T00:00:00Z,0.92001,0,12.5
2009-05-24T00:00:00Z,1.6668442,0,11.9
2009-05-25T00:00:00Z,1.46E-04,0,0.3
2009-05-26T00:00:00Z,8.498404,0,29.7
2009-05-27T00:00:00Z,10.9190035,0,35.3
2009-05-28T00:00:00Z,13.398252,0,39.1
2009-05-29T00:00:00Z,7.176049,0,30.7
2009-05-30T00:00:00Z,1.067769,0,10.8
2009-05-31T00:00:00Z,1.1137116,0,6.2
2009-06-01T00:00:00Z,0.18731277,0,3.6
2009-06-02T00:00:00Z,0.21528757,0,4.6
2009-06-03T00:00:00Z,0.7134381,0,19.1
2009-06-04T00:00:00Z,0.40126744,0,14.7
2009-06-05T00:00:00Z,1.0221661,0,24.4
2009-06-06T00:00:00Z,0.015138129,0,1.3
2009-06-07T00:00:00Z,0.48831317,0,4.2
2009-06-08T00:00:00Z,3.144064,0,15.9
2009-06-09T00:00:00Z,9.7374115,0,36.8
2009-06-10T00:00:00Z,0.072503425,0,2.2
2009-06-11T00:00:00Z,15.942746,0.3,43.7
2009-06-12T00:00:00Z,6.2072716,0,27.6
2009-06-13T00:00:00Z,4.789849,0,24.5
2009-06-14T00:00:00Z,2.729022,0,22
2009-06-15T00:00:00Z,4.4704537,0,27.3
2009-06-16T00:00:00Z,0.010217194,0,1.5
2009-06-17T00:00:00Z,7.5483108,0,28.7
2009-06-18T00:00:00Z,20.399046,0,60.9
2009-06-19T00:00:00Z,0.31569338,0,4.4
2009-06-20T00:00:00Z,15.210103,0,42.7
2009-06-21T00:00:00Z,2.8309944,0,18.5
2009-06-22T00:00:00Z,0.03320604,0,1.3
2009-06-23T00:00:00Z,0.07118928,0,3.6
2009-06-24T00:00:00Z,0.7731557,0,8.5
2009-06-25T00:00:00Z,4.0202394,0,19.6
2009-06-26T00:00:00Z,8.771453,0.7,28.5
2009-06-27T00:00:00Z,3.017583,0,20.8
2009-06-28T00:00:00Z,3.452282,0,17.5
2009-06-29T00:00:00Z,2.2042696,0,17.3
2009-06-30T00:00:00Z,10.651296,0,37.3
2009-07-01T00:00:00Z,6.55606,0,51.1
2009-07-02T00:00:00Z,10.086065,0.4,43.9
2009-07-03T00:00:00Z,3.9145482,0,22.2
2009-07-04T00:00:00Z,0.89909285,0,16.9
